# exit
#x y z t Bx By Bz Ex Ey Ez
3.545 18.694 620.000 -13.770 2.615 199.373 -0.000 0.408 0.006 -13
2.059 18.971 640.000 -15.937 2.828 199.206 -0.000 0.412 0.003 -13
0.330 19.262 660.000 -18.472 2.919 198.982 -0.000 0.415 0.002 -13
-1.648 19.551 680.000 -20.875 2.883 198.739 0.000 0.416 0.001 -13
-3.879 19.844 700.000 -23.477 2.940 198.444 0.000 0.417 0.001 -13
-6.390 20.148 720.000 -26.232 3.030 198.090 0.000 0.418 0.001 -13
-9.169 20.456 740.000 -28.782 3.105 197.729 0.000 0.419 0.001 -13
-12.208 20.772 760.000 -31.253 3.123 197.349 0.000 0.419 0.000 -13
-15.507 21.084 780.000 -33.804 3.028 196.927 0.000 0.419 0.000 -13
-19.078 21.385 800.000 -36.408 2.920 196.462 0.000 0.420 0.000 -13
-22.919 21.677 820.000 -38.976 2.855 195.968 0.000 0.420 0.000 -13
-27.037 21.970 840.000 -41.566 2.898 195.428 0.000 0.420 0.000 -13
-31.430 22.263 860.000 -44.156 2.877 194.856 0.000 0.420 0.000 -13
-36.101 22.557 880.000 -46.748 2.845 194.247 0.000 0.421 0.000 -13
-41.049 22.855 900.000 -49.275 2.913 193.617 0.000 0.421 0.000 -13
-46.281 23.156 920.000 -51.851 2.925 192.941 0.000 0.421 0.000 -13
-51.798 23.459 940.000 -54.434 2.918 192.225 0.000 0.421 0.000 -13
-57.602 23.757 960.000 -56.970 2.807 191.487 0.000 0.421 0.000 -13
-63.697 24.050 980.000 -59.462 2.666 190.724 0.000 0.421 0.000 -13
-70.065 24.305 1000.000 -61.815 2.378 189.973 0.000 0.421 0.000 -13
-76.721 24.557 1020.000 -64.293 2.341 189.145 0.000 0.421 -0.000 -13
-83.669 24.808 1040.000 -66.554 1.950 187.947 0.000 0.421 -0.000 -13
-90.917 24.988 1060.000 -69.149 1.671 186.838 0.000 0.421 -0.000 -13
-98.469 25.171 1080.000 -71.580 1.723 185.915 0.000 0.421 -0.000 -13
-106.327 25.354 1100.000 -74.113 1.727 184.917 0.000 0.420 -0.000 -13
-114.514 25.543 1120.000 -76.789 1.687 183.816 0.000 0.420 -0.000 -13
-123.036 25.728 1140.000 -79.403 1.739 182.697 0.001 0.420 -0.000 -13
-131.899 25.922 1160.000 -81.985 1.738 181.544 0.001 0.420 -0.000 -13
-141.101 26.114 1180.000 -84.501 1.744 180.383 0.001 0.419 -0.000 -13
-150.645 26.307 1200.000 -87.089 1.704 179.144 0.001 0.418 -0.000 -13
-160.543 26.510 1220.000 -89.563 1.883 177.911 0.002 0.418 -0.001 -13
-170.783 26.720 1240.000 -92.032 1.900 176.641 0.003 0.417 -0.001 -13
-181.389 26.939 1260.000 -94.573 1.934 175.290 0.005 0.415 -0.001 -13
-192.363 27.156 1280.000 -97.056 1.912 173.923 0.007 0.413 -0.001 -13
-203.713 27.378 1300.000 -99.573 1.948 172.490 0.011 0.409 -0.002 -13
-215.455 27.600 1320.000 -102.078 1.844 171.018 0.016 0.403 -0.003 -13
-227.580 27.812 1340.000 -104.476 1.799 169.559 0.024 0.394 -0.005 -13
-240.092 28.037 1360.000 -106.753 2.017 168.131 0.033 0.378 -0.008 -13
-252.997 28.289 1380.000 -109.105 2.219 166.606 0.043 0.353 -0.012 -13
-266.264 28.570 1400.000 -111.106 2.456 165.270 0.050 0.320 -0.017 -13
-279.880 28.880 1420.000 -112.956 2.653 164.001 0.050 0.280 -0.023 -13
-293.788 29.221 1440.000 -114.457 2.926 162.946 0.045 0.237 -0.027 -13
-307.986 29.590 1460.000 -115.939 3.041 161.880 0.037 0.196 -0.028 -13
-322.411 29.975 1480.000 -116.929 3.192 161.157 0.030 0.161 -0.026 -13
-337.307 30.074 1500.000 -118.331 -6.038 149.647 0.024 0.131 -0.023 -13
-353.201 29.268 1520.000 -119.007 -6.016 149.107 0.019 0.106 -0.020 -13
-369.227 28.462 1540.000 -119.554 -5.926 148.657 0.015 0.084 -0.016 -13
-385.362 27.658 1560.000 -120.016 -6.013 148.277 0.012 0.066 -0.013 -13
-401.596 26.854 1580.000 -120.394 -5.976 147.967 0.010 0.050 -0.011 -13
-417.870 26.066 1600.000 -120.426 -5.556 147.952 0.008 0.037 -0.009 -13
-434.181 25.324 1620.000 -120.655 -5.488 147.764 0.006 0.026 -0.007 -13
-450.529 24.582 1640.000 -120.806 -5.447 147.638 0.005 0.017 -0.005 -13
-466.924 23.839 1660.000 -121.059 -5.529 147.424 0.003 0.011 -0.004 -13
-483.354 23.086 1680.000 -121.077 -5.606 147.400 0.002 0.007 -0.002 -13
-499.786 22.331 1700.000 -121.121 -5.535 147.361 0.001 0.004 -0.002 -13
-516.221 21.581 1720.000 -121.082 -5.533 147.387 0.001 0.002 -0.001 -13
-532.647 20.831 1740.000 -121.088 -5.531 147.376 0.001 0.001 -0.001 -13
-549.077 20.082 1760.000 -121.062 -5.504 147.394 0.000 0.000 -0.000 -13
-565.499 19.328 1780.000 -121.050 -5.608 147.392 0.000 -0.000 -0.000 -13
-581.937 18.565 1800.000 -121.140 -5.664 147.313 0.000 -0.001 -0.000 -13
6.488 -8.894 0.000 -30.317 29.226 195.517 -0.000 -0.000 -0.000 -13
3.388 -5.901 20.000 -30.286 29.247 195.514 0.000 -0.000 -0.000 -13
0.290 -2.908 40.000 -30.311 29.258 195.503 0.000 0.000 -0.000 -13
-2.813 0.087 60.000 -30.352 29.357 195.479 0.000 0.000 0.000 -13
-5.915 3.092 80.000 -30.354 29.414 195.467 0.000 0.001 0.000 -13
-9.021 6.102 100.000 -30.346 29.418 195.464 0.000 0.001 0.000 -13
-12.126 9.119 120.000 -30.370 29.524 195.443 0.000 0.002 0.000 -13
-15.238 12.143 140.000 -30.481 29.678 195.397 0.000 0.003 0.001 -13
-18.359 15.178 160.000 -30.527 29.629 195.394 0.000 0.004 0.001 -13
-21.490 18.204 180.000 -30.643 29.520 195.388 0.000 0.005 0.002 -13
-24.627 21.224 200.000 -30.659 29.491 195.386 0.000 0.007 0.002 -13
-27.771 24.243 220.000 -30.786 29.475 195.355 0.000 0.009 0.003 -13
-30.929 27.261 240.000 -30.909 29.507 195.329 0.000 0.012 0.005 -13
-34.097 30.282 260.000 -31.018 29.457 195.317 0.000 0.016 0.007 -13
-37.285 33.295 280.000 -31.430 29.350 195.263 0.000 0.021 0.010 -13
-40.513 36.308 300.000 -31.561 29.503 195.217 0.000 0.028 0.015 -13
-43.753 39.330 320.000 -31.706 29.495 195.190 0.000 0.036 0.019 -13
-47.011 42.353 340.000 -31.894 29.523 195.152 0.000 0.046 0.025 -13
-50.295 45.381 360.000 -32.231 29.550 195.091 0.000 0.058 0.031 -13
-53.618 48.413 380.000 -32.549 29.621 195.023 0.001 0.072 0.038 -13
-56.978 51.455 400.000 -32.992 29.713 194.932 0.001 0.087 0.046 -13
-60.394 54.506 420.000 -33.574 29.680 194.834 0.001 0.104 0.057 -13
-63.873 57.554 440.000 -34.221 29.738 194.707 0.001 0.122 0.070 -13
-67.425 60.615 460.000 -35.015 29.846 194.543 0.001 0.143 0.087 -13
-71.070 63.686 480.000 -35.858 29.895 194.380 0.002 0.168 0.110 -13
-74.809 66.774 500.000 -36.856 30.136 194.151 0.002 0.198 0.143 -13
-78.671 69.890 520.000 -38.096 30.309 193.882 0.002 0.243 0.196 -13
-82.677 73.030 540.000 -39.659 30.580 193.523 0.003 0.388 0.301 -13
-86.916 76.210 560.000 -42.227 30.877 192.838 0.006 0.485 0.175 -13
-92.174 79.212 580.000 -55.070 26.414 161.485 0.037 0.459 0.362 -13
-100.662 82.401 600.000 -54.312 27.790 122.839 0.070 0.450 0.381 -13
-109.507 88.682 620.000 -37.123 14.168 75.458 0.079 0.453 0.333 -13
6.021 -4.447 0.000 -39.690 -14.106 195.514 -0.000 -0.000 -0.000 -13
1.968 -5.888 20.000 -39.542 -14.075 195.545 0.000 -0.000 -0.000 -13
-2.073 -7.321 40.000 -39.510 -13.965 195.556 -0.000 0.000 -0.000 -13
-6.115 -8.749 60.000 -39.477 -14.007 195.556 -0.000 0.000 -0.000 -13
-10.146 -10.182 80.000 -39.376 -14.042 195.569 -0.000 0.001 -0.000 -13
-14.174 -11.603 100.000 -39.407 -13.815 195.575 -0.000 0.001 -0.000 -13
-18.208 -13.011 120.000 -39.473 -13.727 195.564 -0.000 0.002 -0.000 -13
-22.246 -14.407 140.000 -39.498 -13.626 195.563 -0.000 0.003 -0.001 -13
-26.283 -15.800 160.000 -39.480 -13.605 195.562 -0.000 0.004 -0.001 -13
-30.319 -17.187 180.000 -39.459 -13.564 195.566 -0.000 0.005 -0.001 -13
-34.356 -18.577 200.000 -39.459 -13.587 195.561 -0.000 0.007 -0.002 -13
-38.394 -19.965 220.000 -39.474 -13.550 195.558 -0.000 0.010 -0.003 -13
-42.435 -21.361 240.000 -39.580 -13.700 195.523 -0.000 0.013 -0.004 -13
-46.490 -22.760 260.000 -39.683 -13.656 195.502 -0.000 0.017 -0.006 -13
-50.556 -24.152 280.000 -39.784 -13.621 195.481 -0.000 0.022 -0.008 -13
-54.631 -25.548 300.000 -39.841 -13.639 195.466 -0.000 0.029 -0.010 -13
-58.706 -26.924 320.000 -39.933 -13.409 195.459 -0.000 0.038 -0.013 -13
-62.804 -28.298 340.000 -40.158 -13.446 195.407 -0.000 0.048 -0.017 -13
-66.937 -29.672 360.000 -40.473 -13.383 195.343 -0.000 0.061 -0.020 -13
-71.096 -31.040 380.000 -40.775 -13.351 195.275 -0.001 0.075 -0.025 -13
-75.292 -32.409 400.000 -41.161 -13.406 195.187 -0.001 0.091 -0.030 -13
-79.541 -33.785 420.000 -41.773 -13.466 195.049 -0.001 0.110 -0.036 -13
-83.863 -35.168 440.000 -42.521 -13.474 194.883 -0.001 0.132 -0.044 -13
-88.268 -36.558 460.000 -43.274 -13.588 194.705 -0.001 0.158 -0.054 -13
-92.759 -37.954 480.000 -44.263 -13.643 194.475 -0.001 0.188 -0.067 -13
-97.370 -39.366 500.000 -45.379 -13.806 194.201 -0.002 0.226 -0.082 -13
-102.120 -40.799 520.000 -46.914 -14.005 193.816 -0.002 0.276 -0.096 -13
-107.059 -42.254 540.000 -48.737 -14.136 193.350 -0.002 0.336 -0.094 -13
-112.216 -43.731 560.000 -50.869 -14.347 192.779 -0.003 0.384 -0.068 -13
-117.618 -45.229 580.000 -53.172 -14.480 192.144 -0.003 0.405 -0.040 -13
-123.287 -46.734 600.000 -55.577 -14.441 191.462 -0.003 0.413 -0.022 -13
-129.238 -48.246 620.000 -58.156 -14.436 190.658 -0.002 0.415 -0.012 -13
-135.483 -49.760 640.000 -60.638 -14.446 189.879 -0.002 0.416 -0.007 -13
-142.013 -51.290 660.000 -63.067 -14.521 189.076 -0.002 0.417 -0.005 -13
-148.831 -52.830 680.000 -65.568 -14.551 188.215 -0.002 0.417 -0.003 -13
-155.944 -54.385 700.000 -68.036 -14.615 187.329 -0.002 0.418 -0.003 -13
-163.361 -55.951 720.000 -70.611 -14.670 186.366 -0.003 0.419 -0.002 -13
-171.092 -57.530 740.000 -73.173 -14.668 185.364 -0.003 0.420 -0.002 -13
-179.145 -59.118 760.000 -75.726 -14.673 184.333 -0.004 0.422 -0.002 -13
-187.524 -60.721 780.000 -78.303 -14.758 183.242 -0.005 0.424 -0.001 -13
-196.238 -62.338 800.000 -80.840 -14.813 182.128 -0.007 0.427 -0.001 -13
-205.286 -63.972 820.000 -83.389 -14.841 180.969 -0.009 0.431 -0.001 -13
-214.671 -65.625 840.000 -85.927 -14.956 179.765 -0.013 0.438 -0.001 -13
-224.416 -67.300 860.000 -88.701 -15.007 178.382 -0.020 0.450 -0.001 -13
-234.560 -68.993 880.000 -91.469 -15.108 176.949 -0.035 0.470 -0.001 -13
-245.102 -70.721 900.000 -94.346 -15.401 175.404 -0.078 0.505 -0.000 -13
-256.088 -72.534 920.000 -97.341 -16.237 173.681 -0.193 0.465 0.001 -13
-267.499 -74.490 940.000 -99.825 -17.635 172.124 -0.240 0.351 -0.000 -13
-279.263 -76.639 960.000 -97.969 -21.077 166.339 -0.202 0.284 -0.000 -13
-291.297 -78.984 980.000 -75.473 -17.041 139.045 -0.176 0.248 -0.000 -13
-303.529 -80.417 1000.000 -73.643 4.983 89.871 -0.155 0.225 0.000 -13
-6.154 -1.090 0.000 27.923 -27.738 196.089 0.000 -0.000 -0.000 -13
-3.301 -3.920 20.000 28.022 -27.732 196.067 -0.000 -0.000 -0.000 -13
-0.441 -6.750 40.000 28.047 -27.766 196.053 -0.000 0.000 -0.000 -13
2.419 -9.585 60.000 28.035 -27.799 196.047 0.000 0.000 -0.000 -13
5.279 -12.422 80.000 28.045 -27.773 196.044 0.000 0.001 -0.000 -13
8.140 -15.254 100.000 28.085 -27.753 196.038 -0.000 0.001 -0.000 -13
11.008 -18.087 120.000 28.202 -27.944 195.987 0.000 0.002 -0.001 -13
13.892 -20.926 140.000 28.281 -27.788 195.975 0.000 0.003 -0.001 -13
16.778 -23.762 160.000 28.241 -27.798 195.976 0.000 0.004 -0.001 -13
19.656 -26.588 180.000 28.251 -27.615 195.994 0.000 0.005 -0.002 -13
22.533 -29.413 200.000 28.129 -27.771 195.987 0.000 0.007 -0.003 -13
25.398 -32.246 220.000 28.042 -27.723 196.002 0.000 0.009 -0.005 -13
28.261 -35.074 240.000 28.055 -27.696 196.001 0.000 0.012 -0.006 -13
31.123 -37.902 260.000 27.996 -27.752 195.997 0.000 0.015 -0.009 -13
33.975 -40.730 280.000 27.922 -27.673 196.016 0.000 0.020 -0.013 -13
36.821 -43.551 300.000 27.859 -27.642 196.024 0.000 0.026 -0.017 -13
39.652 -46.372 320.000 27.657 -27.684 196.041 0.000 0.035 -0.023 -13
42.460 -49.198 340.000 27.375 -27.642 196.085 0.000 0.045 -0.029 -13
45.242 -52.015 360.000 27.099 -27.590 196.129 0.000 0.057 -0.035 -13
47.979 -54.831 380.000 26.647 -27.568 196.191 0.000 0.070 -0.043 -13
50.671 -57.632 400.000 26.185 -27.390 196.276 0.001 0.085 -0.052 -13
53.313 -60.418 420.000 25.681 -27.303 196.352 0.001 0.101 -0.062 -13
55.899 -63.201 440.000 25.033 -27.319 196.431 0.001 0.119 -0.076 -13
58.413 -65.982 460.000 24.329 -27.280 196.522 0.001 0.139 -0.093 -13
60.848 -68.754 480.000 23.564 -27.196 196.623 0.001 0.162 -0.117 -13
63.215 -71.496 500.000 22.816 -26.874 196.752 0.001 0.190 -0.152 -13
65.469 -74.229 520.000 21.601 -26.832 196.889 0.001 0.228 -0.209 -13
67.445 -76.828 540.000 13.704 -18.267 191.415 0.002 0.329 -0.357 -13
68.952 -78.291 560.000 20.684 -6.454 165.096 0.013 0.498 -0.332 -13
71.846 -77.757 580.000 20.098 11.560 132.547 0.018 0.457 -0.247 -13
75.113 -75.238 600.000 11.775 11.250 109.775 0.004 0.434 -0.032 -13
77.015 -73.196 620.000 9.140 11.167 110.028 0.001 0.424 -0.008 -13
78.437 -71.162 640.000 6.514 11.181 110.198 0.001 0.420 -0.005 -13
79.381 -69.143 660.000 3.897 11.073 110.329 0.001 0.419 -0.004 -13
79.859 -67.131 680.000 1.375 11.142 110.378 0.001 0.418 -0.003 -13
79.886 -65.118 700.000 -0.941 11.076 110.383 0.001 0.418 -0.002 -13
79.500 -63.118 720.000 -3.344 11.037 110.334 0.000 0.419 -0.002 -13
78.662 -61.116 740.000 -5.905 11.035 110.222 0.000 0.419 -0.002 -13
77.358 -59.116 760.000 -8.449 10.948 110.057 0.000 0.419 -0.001 -13
75.589 -57.127 780.000 -11.015 10.907 109.828 0.000 0.420 -0.001 -13
73.318 -55.125 800.000 -13.818 10.853 109.512 0.000 0.420 -0.001 -13
70.574 -53.145 820.000 -16.275 10.786 109.177 0.000 0.420 -0.001 -13
67.342 -51.159 840.000 -18.936 10.856 108.721 0.000 0.420 -0.001 -13
63.617 -49.161 860.000 -21.491 10.811 108.244 0.000 0.421 -0.000 -13
59.383 -47.176 880.000 -24.102 10.689 107.699 0.000 0.421 -0.000 -13
54.655 -45.155 900.000 -26.603 10.880 107.079 0.000 0.421 -0.000 -13
49.432 -43.112 920.000 -29.124 10.904 106.409 0.000 0.421 -0.000 -13
43.724 -41.063 940.000 -31.539 10.890 105.713 0.000 0.421 -0.000 -13
37.481 -39.000 960.000 -34.195 10.849 104.884 0.000 0.421 -0.000 -13
30.676 -36.914 980.000 -36.822 10.902 103.960 0.000 0.421 -0.000 -13
23.318 -34.814 1000.000 -39.337 10.894 103.028 0.000 0.421 -0.000 -13
15.409 -32.698 1020.000 -41.822 10.870 102.038 0.000 0.421 0.000 -13
6.916 -30.556 1040.000 -44.298 10.897 100.981 0.000 0.421 0.000 -13
-2.158 -28.391 1060.000 -46.735 10.829 99.879 -0.000 0.421 0.000 -13
-11.834 -26.203 1080.000 -49.298 11.098 98.600 -0.000 0.421 0.000 -13
-22.171 -23.935 1100.000 -51.851 11.168 97.268 -0.000 0.421 0.000 -13
-33.175 -21.619 1120.000 -54.364 11.185 95.869 -0.000 0.421 0.000 -13
-44.887 -19.271 1140.000 -56.978 11.162 94.334 -0.000 0.420 0.000 -13
-57.330 -16.900 1160.000 -59.521 11.052 92.755 -0.000 0.420 0.000 -13
-70.550 -14.496 1180.000 -62.027 11.062 91.088 -0.000 0.420 0.000 -13
-84.592 -12.025 1200.000 -64.579 11.159 89.279 -0.000 0.419 0.000 -13
-99.505 -9.492 1220.000 -67.108 11.181 87.383 -0.000 0.419 0.000 -13
-115.342 -6.912 1240.000 -69.629 11.122 85.388 -0.000 0.418 0.000 -13
-132.133 -4.286 1260.000 -72.060 11.048 83.346 -0.000 0.417 0.000 -13
-149.942 -1.616 1280.000 -74.562 10.926 81.123 -0.000 0.416 0.000 -13
-168.910 1.124 1300.000 -76.981 11.055 78.802 0.000 0.413 -0.000 -13
-189.088 3.988 1320.000 -79.467 11.088 76.278 0.001 0.407 -0.000 -13
-210.635 6.947 1340.000 -81.960 11.147 73.572 0.004 0.396 -0.001 -13
-233.643 10.027 1360.000 -84.217 11.101 70.970 0.010 0.374 -0.003 -13
-258.169 13.251 1380.000 -86.349 11.252 68.321 0.021 0.336 -0.006 -13
-284.203 16.621 1400.000 -88.270 11.332 65.786 0.030 0.281 -0.009 -13
-311.703 20.117 1420.000 -89.737 11.393 63.735 0.031 0.222 -0.012 -13
-339.572 21.217 1440.000 -63.873 -16.783 42.265 0.026 0.171 -0.012 -13
-7.311 0.479 0.000 19.398 43.375 194.274 -0.000 -0.000 0.000 -13
-5.313 4.939 20.000 19.429 43.277 194.291 0.000 -0.000 0.000 -13
-3.318 9.395 40.000 19.392 43.254 194.292 0.000 0.000 0.000 -13
-1.319 13.848 60.000 19.434 43.240 194.287 0.000 0.000 0.000 -13
0.689 18.292 80.000 19.550 43.183 194.286 -0.000 0.001 0.000 -13
2.698 22.740 100.000 19.454 43.263 194.274 -0.000 0.001 0.001 -13
4.689 27.197 120.000 19.324 43.263 194.285 -0.000 0.002 0.001 -13
6.680 31.654 140.000 19.287 43.354 194.264 -0.000 0.003 0.002 -13
8.671 36.117 160.000 19.346 43.334 194.259 -0.000 0.004 0.002 -13
10.660 40.579 180.000 19.293 43.333 194.261 -0.000 0.005 0.003 -13
12.643 45.038 200.000 19.251 43.263 194.277 -0.000 0.006 0.005 -13
14.616 49.497 220.000 19.111 43.398 194.255 -0.000 0.008 0.007 -13
16.584 53.971 240.000 19.108 43.420 194.248 -0.000 0.010 0.009 -13
18.548 58.442 260.000 19.029 43.403 194.255 -0.000 0.012 0.013 -13
20.504 62.904 280.000 19.012 43.230 194.292 -0.000 0.015 0.019 -13
22.467 67.352 300.000 19.081 43.187 194.292 -0.000 0.020 0.027 -13
24.424 71.801 320.000 19.021 43.266 194.275 -0.000 0.028 0.036 -13
26.379 76.259 340.000 19.014 43.344 194.255 -0.000 0.038 0.045 -13
28.323 80.720 360.000 18.778 43.340 194.276 -0.000 0.049 0.054 -13
30.244 85.186 380.000 18.527 43.393 194.283 -0.000 0.060 0.062 -13
32.133 89.648 400.000 18.195 43.335 194.323 -0.001 0.072 0.070 -13
33.986 94.105 420.000 17.829 43.307 194.360 -0.001 0.083 0.081 -13
35.803 98.565 440.000 17.431 43.266 194.401 -0.001 0.095 0.094 -13
37.569 103.013 460.000 16.853 43.194 194.465 -0.001 0.104 0.111 -13
39.270 107.450 480.000 16.231 43.145 194.524 -0.001 0.110 0.133 -13
40.913 111.883 500.000 15.749 43.071 194.537 0.000 0.000 0.000 -13
43.631 115.993 520.000 23.083 33.137 173.563 0.000 0.000 0.000 -13
49.911 120.170 540.000 64.094 29.568 124.856 0.000 0.000 0.000 -13
58.137 121.466 560.000 27.423 -0.873 90.608 0.000 0.000 0.000 -13
-7.977 -5.253 0.000 -27.843 7.737 197.901 0.000 -0.000 -0.000 -13
-10.794 -4.470 20.000 -27.822 7.777 197.892 -0.000 -0.000 -0.000 -13
-13.608 -3.683 40.000 -27.855 7.803 197.883 -0.000 0.000 -0.000 -13
-16.426 -2.892 60.000 -27.938 7.876 197.858 -0.000 0.000 -0.000 -13
-19.251 -2.095 80.000 -27.933 7.868 197.857 -0.000 0.001 -0.000 -13
-22.072 -1.302 100.000 -27.881 7.824 197.862 -0.000 0.001 -0.000 -13
-24.887 -0.508 120.000 -27.858 7.886 197.852 -0.000 0.002 -0.000 -13
-27.703 0.287 140.000 -27.835 7.858 197.853 -0.000 0.003 0.000 -13
-30.516 1.080 160.000 -27.842 7.834 197.849 0.000 0.004 0.000 -13
-33.329 1.880 180.000 -27.802 7.966 197.837 0.000 0.006 0.000 -13
-36.143 2.683 200.000 -27.850 7.890 197.831 0.000 0.007 0.000 -13
-38.969 3.531 220.000 -27.954 8.618 197.782 0.000 0.010 0.001 -13
-41.801 4.407 240.000 -28.082 8.697 197.757 0.000 0.013 0.001 -13
-44.644 5.286 260.000 -28.161 8.688 197.742 0.000 0.018 0.001 -13
-47.502 6.170 280.000 -28.325 8.761 197.708 0.000 0.023 0.002 -13
-50.376 7.058 300.000 -28.472 8.759 197.684 0.000 0.030 0.003 -13
-53.272 7.951 320.000 -28.748 8.849 197.637 0.000 0.039 0.004 -13
-56.194 8.845 340.000 -28.982 8.801 197.603 0.000 0.050 0.005 -13
-59.143 9.732 360.000 -29.291 8.708 197.559 0.000 0.063 0.007 -13
-62.128 10.619 380.000 -29.667 8.793 197.496 0.000 0.078 0.008 -13
-65.159 11.514 400.000 -30.204 8.882 197.407 0.000 0.095 0.011 -13
-68.249 12.417 420.000 -30.818 8.912 197.307 0.000 0.115 0.013 -13
-71.416 13.320 440.000 -31.650 8.895 197.172 0.000 0.138 0.017 -13
-74.670 14.229 460.000 -32.557 8.986 197.016 0.000 0.165 0.021 -13
-78.029 15.142 480.000 -33.590 8.994 196.839 0.000 0.197 0.027 -13
-81.503 16.066 500.000 -34.842 9.174 196.610 0.001 0.236 0.033 -13
-85.122 17.001 520.000 -36.293 9.214 196.340 0.001 0.278 0.036 -13
-88.903 17.936 540.000 -37.926 9.157 196.030 0.001 0.322 0.036 -13
-92.883 18.877 560.000 -40.028 9.266 195.604 0.001 0.359 0.029 -13
-97.112 19.844 580.000 -42.448 9.436 195.081 0.001 0.384 0.020 -13
-101.583 20.808 600.000 -44.736 9.418 194.567 0.001 0.399 0.012 -13
-106.317 21.777 620.000 -47.217 9.437 193.976 0.001 0.407 0.007 -13
-111.323 22.751 640.000 -49.752 9.414 193.339 0.001 0.411 0.004 -13
-116.604 23.727 660.000 -52.170 9.453 192.696 0.001 0.414 0.003 -13
-122.163 24.710 680.000 -54.752 9.451 191.975 0.001 0.415 0.002 -13
-128.009 25.709 700.000 -57.239 9.614 191.235 0.001 0.416 0.001 -13
-134.136 26.720 720.000 -59.689 9.638 190.480 0.001 0.417 0.001 -13
-140.541 27.736 740.000 -62.070 9.638 189.715 0.001 0.418 0.001 -13
-147.234 28.753 760.000 -64.642 9.581 188.853 0.001 0.418 0.001 -13
-154.223 29.757 780.000 -67.044 9.392 188.021 0.002 0.418 0.001 -13
-161.501 30.759 800.000 -69.521 9.442 187.113 0.002 0.418 0.001 -13
-169.089 31.779 820.000 -72.068 9.621 186.134 0.003 0.418 0.000 -13
-176.994 32.820 840.000 -74.642 9.680 185.109 0.004 0.418 0.000 -13
-185.214 33.875 860.000 -77.137 9.756 184.076 0.006 0.418 0.000 -13
-193.749 34.939 880.000 -79.538 9.772 183.047 0.008 0.418 0.000 -13
-202.599 36.009 900.000 -81.986 9.702 181.959 0.012 0.417 0.000 -13
-211.776 37.084 920.000 -84.451 9.862 180.796 0.017 0.417 0.000 -13
-221.274 38.178 940.000 -86.650 9.895 179.612 0.024 0.415 0.000 -13
-231.088 39.290 960.000 -89.038 10.058 178.428 0.035 0.411 0.000 -13
-241.242 40.435 980.000 -91.496 10.337 177.163 0.049 0.404 0.000 -13
-251.741 41.623 1000.000 -93.834 10.628 175.914 0.066 0.389 0.000 -13
-262.582 42.863 1020.000 -96.142 11.112 174.628 0.082 0.367 -0.000 -13
-273.755 44.165 1040.000 -98.237 11.543 173.426 0.092 0.337 0.000 -13
-285.238 45.532 1060.000 -100.247 12.130 172.229 0.096 0.306 -0.000 -13
-297.019 46.976 1080.000 -102.022 12.643 171.140 0.095 0.277 -0.000 -13
-309.138 48.532 1100.000 -104.364 13.840 169.623 0.091 0.251 -0.000 -13
-321.570 50.208 1120.000 -105.888 14.558 168.612 0.086 0.227 -0.000 -13
-334.814 51.935 1140.000 -112.942 19.556 149.510 0.081 0.205 -0.000 -13
-348.587 54.916 1160.000 -90.064 11.171 119.521 0.079 0.184 -0.000 -13
-364.590 56.470 1180.000 -51.412 2.510 81.058 0.074 0.163 -0.001 -13
-5.515 -0.745 0.000 0.259 -20.711 198.925 0.000 -0.000 -0.000 -13
-5.502 -2.820 20.000 0.055 -20.551 198.931 -0.000 -0.000 -0.000 -13
-5.493 -4.880 40.000 0.106 -20.447 198.938 -0.000 0.000 -0.000 -13
-5.481 -6.934 60.000 0.168 -20.407 198.938 -0.000 0.000 -0.000 -13
-5.465 -8.985 80.000 0.144 -20.373 198.938 -0.000 0.001 -0.000 -13
-5.451 -11.036 100.000 0.121 -20.393 198.933 -0.000 0.001 -0.000 -13
-5.442 -13.088 120.000 0.032 -20.385 198.929 -0.000 0.002 -0.000 -13
-5.440 -15.138 140.000 -0.023 -20.390 198.925 -0.000 0.003 -0.001 -13
-5.443 -17.191 160.000 -0.037 -20.438 198.918 -0.000 0.004 -0.001 -13
-5.446 -19.248 180.000 0.043 -20.516 198.905 -0.000 0.005 -0.002 -13
-5.443 -21.306 200.000 0.017 -20.463 198.907 -0.000 0.007 -0.002 -13
-5.441 -23.367 220.000 0.010 -20.493 198.902 -0.000 0.009 -0.003 -13
-5.443 -25.428 240.000 -0.075 -20.467 198.902 -0.000 0.013 -0.005 -13
-5.465 -27.470 260.000 -0.338 -20.351 198.909 -0.000 0.017 -0.007 -13
-5.513 -29.514 280.000 -0.551 -20.310 198.910 -0.000 0.022 -0.009 -13
-5.573 -31.555 300.000 -0.703 -20.289 198.909 -0.000 0.028 -0.013 -13
-5.651 -33.594 320.000 -0.894 -20.274 198.905 -0.000 0.037 -0.017 -13
-5.753 -35.631 340.000 -1.146 -20.165 198.910 -0.000 0.048 -0.021 -13
-5.883 -37.656 360.000 -1.431 -20.121 198.903 -0.000 0.060 -0.026 -13
-6.046 -39.686 380.000 -1.796 -20.246 198.885 -0.000 0.074 -0.031 -13
-6.245 -41.720 400.000 -2.107 -20.197 198.879 -0.000 0.090 -0.038 -13
-6.486 -43.751 420.000 -2.716 -20.134 198.873 -0.000 0.108 -0.046 -13
-6.793 -45.777 440.000 -3.409 -20.172 198.856 -0.000 0.129 -0.057 -13
